,geneName,ensId,keggId,keggBriteId,Functional Annotation Group,Functional Annotation Subgroup,Functional Annotation,TCGA-19-1787-01
5966,FCHSD2,ENSG00000137478.14,hsa:9873,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,3.761
5967,P2RY2,ENSG00000175591.11,hsa:5029,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-3.308
5968,P2RY2,ENSG00000175591.11,hsa:5029,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,-3.308
5969,P2RY6,ENSG00000171631.14,hsa:5031,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.387
5970,P2RY6,ENSG00000171631.14,hsa:5031,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,2.387
5971,ARHGEF17,ENSG00000110237.3,hsa:9828,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.78
5972,ARHGEF17,ENSG00000110237.3,hsa:9828,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,3.78
5973,RELT,ENSG00000054967.12,hsa:84957,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.776
5974,RELT,ENSG00000054967.12,hsa:84957,4050,Genes and Proteins,Protein families: signaling and cellular processes,Cytokine receptors,3.776
5975,RAB6A,ENSG00000175582.19,hsa:5870,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.742
5976,RAB6A,ENSG00000175582.19,hsa:5870,4147,Genes and Proteins,Protein families: signaling and cellular processes,Exosome,5.742
5977,RAB6A,ENSG00000175582.19,hsa:5870,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,5.742
5978,RAB6A,ENSG00000175582.19,hsa:5870,4031,Genes and Proteins,Protein families: signaling and cellular processes,GTP-binding proteins,5.742
5979,MRPL48,ENSG00000175581.13,hsa:51642,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.073
5980,MRPL48,ENSG00000175581.13,hsa:51642,3011,Genes and Proteins,Protein families: genetic information processing,Ribosome,5.073
5981,COA4,ENSG00000181924.6,hsa:51287,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.998
5982,COA4,ENSG00000181924.6,hsa:51287,3029,Genes and Proteins,Protein families: genetic information processing,Mitochondrial biogenesis,5.998
5983,PAAF1,ENSG00000175575.12,hsa:80227,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.75
5984,PAAF1,ENSG00000175575.12,hsa:80227,3051,Genes and Proteins,Protein families: genetic information processing,Proteasome,4.75
5985,DNAJB13,ENSG00000187726.8,hsa:374407,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.026
5986,DNAJB13,ENSG00000187726.8,hsa:374407,3110,Genes and Proteins,Protein families: genetic information processing,Chaperones and folding catalysts,-1.026
5987,UCP2,ENSG00000175567.8,hsa:7351,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),7.202
5988,UCP2,ENSG00000175567.8,hsa:7351,2000,Genes and Proteins,Protein families: signaling and cellular processes,Transporters,7.202
5989,UCP3,ENSG00000175564.12,hsa:7352,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),0.6699
5990,UCP3,ENSG00000175564.12,hsa:7352,2000,Genes and Proteins,Protein families: signaling and cellular processes,Transporters,0.6699
5991,C2CD3,ENSG00000168014.16,hsa:26005,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.172
5992,C2CD3,ENSG00000168014.16,hsa:26005,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,4.172
5993,PPME1,ENSG00000214517.8,hsa:51400,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.564
5994,PPME1,ENSG00000214517.8,hsa:51400,1000,Genes and Proteins,Protein families: metabolism,Enzymes,5.564
5995,PPME1,ENSG00000214517.8,hsa:51400,1002,Genes and Proteins,Protein families: metabolism,Peptidases,5.564
5996,P4HA3,ENSG00000149380.11,hsa:283208,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.431
5997,P4HA3,ENSG00000149380.11,hsa:283208,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-1.431
5998,PGM2L1,ENSG00000165434.7,hsa:283209,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.745
5999,PGM2L1,ENSG00000165434.7,hsa:283209,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.745
6000,KCNE3,ENSG00000175538.10,hsa:10008,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.971
6001,KCNE3,ENSG00000175538.10,hsa:10008,4040,Genes and Proteins,Protein families: signaling and cellular processes,Ion channels,1.971
6002,LIPT2,ENSG00000175536.6,hsa:387787,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.008
6003,LIPT2,ENSG00000175536.6,hsa:387787,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.008
6004,POLD3,ENSG00000077514.8,hsa:10714,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.011
6005,POLD3,ENSG00000077514.8,hsa:10714,1009,Genes and Proteins,Protein families: metabolism,Protein phosphatases and associated proteins,4.011
6006,POLD3,ENSG00000077514.8,hsa:10714,3400,Genes and Proteins,Protein families: genetic information processing,DNA repair and recombination proteins,4.011
6007,POLD3,ENSG00000077514.8,hsa:10714,3032,Genes and Proteins,Protein families: genetic information processing,DNA replication proteins,4.011
6008,CHRDL2,ENSG00000054938.15,hsa:25884,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.86
6009,CHRDL2,ENSG00000054938.15,hsa:25884,4147,Genes and Proteins,Protein families: signaling and cellular processes,Exosome,1.86
6010,RNF169,ENSG00000166439.5,hsa:254225,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.401
6011,RNF169,ENSG00000166439.5,hsa:254225,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,1.401
6012,RNF169,ENSG00000166439.5,hsa:254225,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.401
6013,RNF169,ENSG00000166439.5,hsa:254225,3400,Genes and Proteins,Protein families: genetic information processing,DNA repair and recombination proteins,1.401
6014,SPCS2,ENSG00000118363.11,hsa:9789,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),7.494
6015,SPCS2,ENSG00000118363.11,hsa:9789,1000,Genes and Proteins,Protein families: metabolism,Enzymes,7.494
6016,NEU3,ENSG00000162139.9,hsa:10825,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.281
6017,NEU3,ENSG00000162139.9,hsa:10825,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.281
6018,OR2AT4,ENSG00000171561.3,hsa:341152,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-5.012
6019,OR2AT4,ENSG00000171561.3,hsa:341152,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,-5.012
6020,SLCO2B1,ENSG00000137491.14,hsa:11309,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.66
6021,SLCO2B1,ENSG00000137491.14,hsa:11309,2000,Genes and Proteins,Protein families: signaling and cellular processes,Transporters,5.66
6022,ARRB1,ENSG00000137486.16,hsa:408,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.417
6023,ARRB1,ENSG00000137486.16,hsa:408,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,2.417
6024,MIR326,ENSG00000199090.1,hsa:442900,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
6025,MIR326,ENSG00000199090.1,hsa:442900,3100,Genes and Proteins,RNA family,Non-coding RNAs,-9.966
6026,RPS3,ENSG00000149273.14,hsa:6188,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),9.862
6027,RPS3,ENSG00000149273.14,hsa:6188,3011,Genes and Proteins,Protein families: genetic information processing,Ribosome,9.862
6028,KLHL35,ENSG00000149243.15,hsa:283212,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-0.7108
6029,KLHL35,ENSG00000149243.15,hsa:283212,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,-0.7108
6030,SERPINH1,ENSG00000149257.13,hsa:871,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.652
6031,SERPINH1,ENSG00000149257.13,hsa:871,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,6.652
6032,SERPINH1,ENSG00000149257.13,hsa:871,3110,Genes and Proteins,Protein families: genetic information processing,Chaperones and folding catalysts,6.652
6033,MAP6,ENSG00000171533.11,hsa:4135,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.744
6034,MAP6,ENSG00000171533.11,hsa:4135,4812,Genes and Proteins,Protein families: signaling and cellular processes,Cytoskeleton proteins,4.744
6035,MOGAT2,ENSG00000166391.14,hsa:80168,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-5.574
6036,MOGAT2,ENSG00000166391.14,hsa:80168,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-5.574
6037,DGAT2,ENSG00000062282.14,hsa:84649,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.551
6038,DGAT2,ENSG00000062282.14,hsa:84649,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.551
6039,UVRAG,ENSG00000198382.8,hsa:7405,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.289
6040,UVRAG,ENSG00000198382.8,hsa:7405,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,3.289
6041,WNT11,ENSG00000085741.12,hsa:7481,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-4.293
6042,WNT11,ENSG00000085741.12,hsa:7481,0536,Genes and Proteins,Protein families: signaling and cellular processes,Glycosaminoglycan binding proteins,-4.293
6043,TSKU,ENSG00000182704.7,hsa:25987,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.736
6044,TSKU,ENSG00000182704.7,hsa:25987,0535,Genes and Proteins,Protein families: signaling and cellular processes,Proteoglycans,2.736
6045,ACER3,ENSG00000078124.11,hsa:55331,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.919
6046,ACER3,ENSG00000078124.11,hsa:55331,1000,Genes and Proteins,Protein families: metabolism,Enzymes,2.919
6047,B3GNT6,ENSG00000198488.10,hsa:192134,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-6.506
6048,B3GNT6,ENSG00000198488.10,hsa:192134,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-6.506
6049,B3GNT6,ENSG00000198488.10,hsa:192134,1003,Genes and Proteins,Protein families: metabolism,Glycosyltransferases,-6.506
6050,CAPN5,ENSG00000149260.14,hsa:726,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.216
6051,CAPN5,ENSG00000149260.14,hsa:726,1000,Genes and Proteins,Protein families: metabolism,Enzymes,5.216
6052,CAPN5,ENSG00000149260.14,hsa:726,1002,Genes and Proteins,Protein families: metabolism,Peptidases,5.216
6053,MYO7A,ENSG00000137474.19,hsa:4647,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.884
6054,MYO7A,ENSG00000137474.19,hsa:4647,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,1.884
6055,MYO7A,ENSG00000137474.19,hsa:4647,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,1.884
6056,MYO7A,ENSG00000137474.19,hsa:4647,4812,Genes and Proteins,Protein families: signaling and cellular processes,Cytoskeleton proteins,1.884
6057,PAK1,ENSG00000149269.9,hsa:5058,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.733
6058,PAK1,ENSG00000149269.9,hsa:5058,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,4.733
6059,PAK1,ENSG00000149269.9,hsa:5058,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.733
6060,PAK1,ENSG00000149269.9,hsa:5058,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,4.733
6061,PAK1,ENSG00000149269.9,hsa:5058,1001,Genes and Proteins,Protein families: metabolism,Protein kinases,4.733
6062,CLNS1A,ENSG00000074201.8,hsa:1207,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.55
6063,AQP11,ENSG00000178301.3,hsa:282679,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),0.6145
6064,AQP11,ENSG00000178301.3,hsa:282679,2000,Genes and Proteins,Protein families: signaling and cellular processes,Transporters,0.6145
6065,RSF1,ENSG00000048649.13,hsa:51773,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.787
6066,RSF1,ENSG00000048649.13,hsa:51773,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,3.787
6067,INTS4,ENSG00000149262.16,hsa:92105,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.827
6068,INTS4,ENSG00000149262.16,hsa:92105,3041,Genes and Proteins,Protein families: genetic information processing,Spliceosome,3.827
6069,KCTD14,ENSG00000151364.15,hsa:65987,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.47
6070,KCTD14,ENSG00000151364.15,hsa:65987,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,2.47
6071,NDUFC2-KCTD14,ENSG00000259112.1,hsa:100532726,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),0.2154
6072,NDUFC2,ENSG00000151366.12,hsa:4718,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),7.666
6073,ALG8,ENSG00000159063.12,hsa:79053,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.561
6074,ALG8,ENSG00000159063.12,hsa:79053,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.561
6075,ALG8,ENSG00000159063.12,hsa:79053,1003,Genes and Proteins,Protein families: metabolism,Glycosyltransferases,4.561
6076,KCTD21,ENSG00000188997.7,hsa:283219,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.177
6077,KCTD21,ENSG00000188997.7,hsa:283219,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,2.177
6078,USP35,ENSG00000118369.12,hsa:57558,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.915
6079,USP35,ENSG00000118369.12,hsa:57558,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,1.915
6080,USP35,ENSG00000118369.12,hsa:57558,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.915
6081,USP35,ENSG00000118369.12,hsa:57558,1002,Genes and Proteins,Protein families: metabolism,Peptidases,1.915
6082,GAB2,ENSG00000033327.12,hsa:9846,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.97
6083,NARS2,ENSG00000137513.9,hsa:79731,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.842
6084,NARS2,ENSG00000137513.9,hsa:79731,1000,Genes and Proteins,Protein families: metabolism,Enzymes,2.842
6085,NARS2,ENSG00000137513.9,hsa:79731,1007,Genes and Proteins,Protein families: metabolism,Amino acid related enzymes,2.842
6086,NARS2,ENSG00000137513.9,hsa:79731,3016,Genes and Proteins,Protein families: genetic information processing,Transfer RNA biogenesis,2.842
6087,PRCP,ENSG00000137509.10,hsa:5547,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.781
6088,PRCP,ENSG00000137509.10,hsa:5547,1000,Genes and Proteins,Protein families: metabolism,Enzymes,6.781
6089,PRCP,ENSG00000137509.10,hsa:5547,1002,Genes and Proteins,Protein families: metabolism,Peptidases,6.781
6090,RAB30,ENSG00000137502.9,hsa:27314,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.091
6091,RAB30,ENSG00000137502.9,hsa:27314,4031,Genes and Proteins,Protein families: signaling and cellular processes,GTP-binding proteins,2.091
6092,PCF11,ENSG00000165494.10,hsa:51585,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.363
6093,PCF11,ENSG00000165494.10,hsa:51585,3021,Genes and Proteins,Protein families: genetic information processing,Transcription machinery,4.363
6094,PCF11,ENSG00000165494.10,hsa:51585,3019,Genes and Proteins,Protein families: genetic information processing,Messenger RNA biogenesis,4.363
6095,ANKRD42,ENSG00000137494.13,hsa:338699,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.69
6096,ANKRD42,ENSG00000137494.13,hsa:338699,1009,Genes and Proteins,Protein families: metabolism,Protein phosphatases and associated proteins,2.69
6097,DLG2,ENSG00000150672.16,hsa:1740,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.401
6098,DLG2,ENSG00000150672.16,hsa:1740,1009,Genes and Proteins,Protein families: metabolism,Protein phosphatases and associated proteins,1.401
6099,TMEM126B,ENSG00000171204.12,hsa:55863,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.426
6100,TMEM126B,ENSG00000171204.12,hsa:55863,3029,Genes and Proteins,Protein families: genetic information processing,Mitochondrial biogenesis,5.426
6101,TMEM126A,ENSG00000171202.6,hsa:84233,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.46
6102,TMEM126A,ENSG00000171202.6,hsa:84233,3029,Genes and Proteins,Protein families: genetic information processing,Mitochondrial biogenesis,5.46
6103,CREBZF,ENSG00000137504.13,hsa:58487,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.086
6104,CREBZF,ENSG00000137504.13,hsa:58487,3000,Genes and Proteins,Protein families: genetic information processing,Transcription factors,4.086
6105,SYTL2,ENSG00000137501.16,hsa:54843,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.77
6106,SYTL2,ENSG00000137501.16,hsa:54843,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,2.77
6107,SYTL2,ENSG00000137501.16,hsa:54843,1009,Genes and Proteins,Protein families: metabolism,Protein phosphatases and associated proteins,2.77
6108,PICALM,ENSG00000073921.17,hsa:8301,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.427
6109,PICALM,ENSG00000073921.17,hsa:8301,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,6.427
6110,EED,ENSG00000074266.17,hsa:8726,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.413
6111,EED,ENSG00000074266.17,hsa:8726,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,4.413
6112,ME3,ENSG00000151376.16,hsa:10873,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.301
6113,ME3,ENSG00000151376.16,hsa:10873,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.301
6114,PRSS23,ENSG00000150687.11,hsa:11098,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.394
